0.133333 2
3.46667 38 0.989507
3.46667 40 0.989514
3.46667 42 0.989523
3.46667 44 0.989535
3.46667 46 0.989548
3.46667 48 0.989564
3.46667 50 0.989583
3.46667 52 0.989604
3.46667 54 0.989627
3.46667 56 0.989652
3.46667 58 0.989679
3.46667 60 0.989707
3.46667 62 0.989735
3.46667 64 0.989764
3.46667 66 0.989793
3.46667 68 0.989822
3.46667 70 0.989849
3.46667 72 0.989876
3.46667 74 0.9899
3.46667 76 0.989923
3.46667 78 0.989943
3.46667 80 0.989961
3.46667 82 0.989975
3.46667 84 0.989987
3.46667 86 0.989995
3.46667 88 0.99
3.46667 90 0.990002
3.6 0 0.988293
3.6 2 0.988293
3.6 4 0.988293
3.6 6 0.988294
3.6 8 0.988295
3.6 10 0.988296
3.6 12 0.988297
3.6 14 0.988298
3.6 16 0.9883
3.6 18 0.9883
3.6 20 0.988301
3.6 22 0.988302
3.6 24 0.988303
3.6 26 0.988304
3.6 28 0.988305
3.6 30 0.988306
3.6 32 0.988308
3.6 34 0.988311
3.6 36 0.988315
3.6 38 0.988321
3.6 40 0.988328
3.6 42 0.988338
3.6 44 0.988349
3.6 46 0.988363
3.6 48 0.98838
3.6 50 0.988398
3.6 52 0.988419
3.6 54 0.988442
3.6 56 0.988466
3.6 58 0.988492
3.6 60 0.988518
3.6 62 0.988546
3.6 64 0.988573
3.6 66 0.9886
3.6 68 0.988627
3.6 70 0.988652
3.6 72 0.988677
3.6 74 0.988699
3.6 76 0.98872
3.6 78 0.988739
3.6 80 0.988755
3.6 82 0.988768
3.6 84 0.988779
3.6 86 0.988786
3.6 88 0.988791
3.6 90 0.988793
3.73333 0 0.987329
3.73333 2 0.987329
3.73333 4 0.987329
3.73333 6 0.98733
3.73333 8 0.987331
3.73333 10 0.987332
3.73333 12 0.987333
3.73333 14 0.987334
3.73333 16 0.987335
3.73333 18 0.987336
3.73333 20 0.987336
3.73333 22 0.987337
3.73333 24 0.987337
3.73333 26 0.987338
3.73333 28 0.987339
3.73333 30 0.987341
3.73333 32 0.987343
3.73333 34 0.987346
3.73333 36 0.98735
3.73333 38 0.987356
3.73333 40 0.987364
3.73333 42 0.987373
3.73333 44 0.987385
3.73333 46 0.987399
3.73333 48 0.987415
3.73333 50 0.987433
3.73333 52 0.987453
3.73333 54 0.987474
3.73333 56 0.987497
3.73333 58 0.987521
3.73333 60 0.987546
3.73333 62 0.987572
3.73333 64 0.987597
3.73333 66 0.987622
3.73333 68 0.987646
3.73333 70 0.987669
3.73333 72 0.987691
3.73333 74 0.987712
3.73333 76 0.98773
3.73333 78 0.987747
3.73333 80 0.987761
3.73333 82 0.987773
3.73333 84 0.987782
3.73333 86 0.987789
3.73333 88 0.987793
3.73333 90 0.987795
3.86667 0 0.986556
3.86667 2 0.986556
3.86667 4 0.986556
3.86667 6 0.986557
3.86667 8 0.986557
3.86667 10 0.986558
3.86667 12 0.986559
3.86667 14 0.98656
3.86667 16 0.986561
3.86667 18 0.986561
3.86667 20 0.986562
3.86667 22 0.986562
3.86667 24 0.986563
3.86667 26 0.986564
3.86667 28 0.986565
3.86667 30 0.986566
3.86667 32 0.986568
3.86667 34 0.986571
3.86667 36 0.986576
3.86667 38 0.986582
3.86667 40 0.986589
3.86667 42 0.986599
3.86667 44 0.98661
3.86667 46 0.986624
3.86667 48 0.986639
3.86667 50 0.986656
3.86667 52 0.986675
3.86667 54 0.986695
3.86667 56 0.986716
3.86667 58 0.986738
3.86667 60 0.986761
3.86667 62 0.986783
3.86667 64 0.986806
3.86667 66 0.986828
3.86667 68 0.98685
3.86667 70 0.98687
3.86667 72 0.98689
3.86667 74 0.986908
3.86667 76 0.986924
3.86667 78 0.986938
3.86667 80 0.986951
3.86667 82 0.986961
3.86667 84 0.986969
3.86667 86 0.986975
3.86667 88 0.986979
3.86667 90 0.98698
4 0 0.985943
4 2 0.985943
4 4 0.985943
4 6 0.985944
4 8 0.985945
4 10 0.985945
4 12 0.985946
4 14 0.985947
4 16 0.985947
4 18 0.985948
4 20 0.985948
4 22 0.985949
4 24 0.985949
4 26 0.98595
4 28 0.985951
4 30 0.985952
4 32 0.985955
4 34 0.985958
4 36 0.985962
4 38 0.985968
4 40 0.985975
4 42 0.985985
4 44 0.985995
4 46 0.986008
4 48 0.986022
4 50 0.986038
4 52 0.986055
4 54 0.986073
4 56 0.986093
4 58 0.986112
4 60 0.986132
4 62 0.986152
4 64 0.986172
4 66 0.986192
4 68 0.98621
4 70 0.986228
4 72 0.986245
4 74 0.98626
4 76 0.986274
4 78 0.986287
4 80 0.986297
4 82 0.986306
4 84 0.986313
4 86 0.986318
4 88 0.986321
4 90 0.986322
4.13333 0 0.985463
4.13333 2 0.985463
4.13333 4 0.985464
4.13333 6 0.985464
4.13333 8 0.985465
4.13333 10 0.985465
4.13333 12 0.985466
4.13333 14 0.985467
4.13333 16 0.985467
4.13333 18 0.985467
4.13333 20 0.985468
4.13333 22 0.985468
4.13333 24 0.985469
4.13333 26 0.985469
4.13333 28 0.98547
4.13333 30 0.985472
4.13333 32 0.985474
4.13333 34 0.985477
4.13333 36 0.985481
4.13333 38 0.985487
4.13333 40 0.985494
4.13333 42 0.985503
4.13333 44 0.985513
4.13333 46 0.985524
4.13333 48 0.985537
4.13333 50 0.985552
4.13333 52 0.985567
4.13333 54 0.985583
4.13333 56 0.9856
4.13333 58 0.985617
4.13333 60 0.985635
4.13333 62 0.985652
4.13333 64 0.985669
4.13333 66 0.985686
4.13333 68 0.985702
4.13333 70 0.985717
4.13333 72 0.985731
4.13333 74 0.985744
4.13333 76 0.985756
4.13333 78 0.985766
4.13333 80 0.985775
4.13333 82 0.985782
4.13333 84 0.985788
4.13333 86 0.985792
4.13333 88 0.985795
4.13333 90 0.985796
4.26667 0 0.985092
4.26667 2 0.985092
4.26667 4 0.985092
4.26667 6 0.985093
4.26667 8 0.985093
4.26667 10 0.985094
4.26667 12 0.985094
4.26667 14 0.985094
4.26667 16 0.985095
4.26667 18 0.985095
4.26667 20 0.985095
4.26667 22 0.985096
4.26667 24 0.985096
4.26667 26 0.985097
4.26667 28 0.985098
4.26667 30 0.985099
4.26667 32 0.985101
4.26667 34 0.985104
4.26667 36 0.985108
4.26667 38 0.985114
4.26667 40 0.98512
4.26667 42 0.985128
4.26667 44 0.985137
4.26667 46 0.985148
4.26667 48 0.98516
4.26667 50 0.985172
4.26667 52 0.985186
4.26667 54 0.9852
4.26667 56 0.985214
4.26667 58 0.985229
4.26667 60 0.985244
4.26667 62 0.985259
4.26667 64 0.985273
4.26667 66 0.985287
4.26667 68 0.985301
4.26667 70 0.985313
4.26667 72 0.985325
4.26667 74 0.985336
4.26667 76 0.985345
4.26667 78 0.985354
4.26667 80 0.985361
4.26667 82 0.985367
4.26667 84 0.985372
4.26667 86 0.985375
4.26667 88 0.985378
4.26667 90 0.985378
4.4 0 0.984807
4.4 2 0.984807
4.4 4 0.984807
4.4 6 0.984807
4.4 8 0.984808
4.4 10 0.984808
4.4 12 0.984809
4.4 14 0.984809
4.4 16 0.984809
4.4 18 0.984809
4.4 20 0.98481
4.4 22 0.98481
4.4 24 0.98481
4.4 26 0.984811
4.4 28 0.984812
4.4 30 0.984813
4.4 32 0.984815
4.4 34 0.984818
4.4 36 0.984822
4.4 38 0.984827
4.4 40 0.984833
4.4 42 0.98484
4.4 44 0.984848
4.4 46 0.984858
4.4 48 0.984868
4.4 50 0.984879
4.4 52 0.98489
4.4 54 0.984903
4.4 56 0.984915
4.4 58 0.984927
4.4 60 0.98494
4.4 62 0.984952
4.4 64 0.984964
4.4 66 0.984976
4.4 68 0.984987
4.4 70 0.984997
4.4 72 0.985007
4.4 74 0.985015
4.4 76 0.985023
4.4 78 0.98503
4.4 80 0.985036
4.4 82 0.985041
4.4 84 0.985045
4.4 86 0.985048
4.4 88 0.985049
4.4 90 0.98505
4.53333 0 0.98459
4.53333 2 0.98459
4.53333 4 0.98459
4.53333 6 0.98459
4.53333 8 0.984591
4.53333 10 0.984591
4.53333 12 0.984591
4.53333 14 0.984592
4.53333 16 0.984592
4.53333 18 0.984592
4.53333 20 0.984592
4.53333 22 0.984593
4.53333 24 0.984593
4.53333 26 0.984593
4.53333 28 0.984594
4.53333 30 0.984596
4.53333 32 0.984598
4.53333 34 0.9846
4.53333 36 0.984604
4.53333 38 0.984608
4.53333 40 0.984614
4.53333 42 0.98462
4.53333 44 0.984627
4.53333 46 0.984635
4.53333 48 0.984644
4.53333 50 0.984654
4.53333 52 0.984663
4.53333 54 0.984674
4.53333 56 0.984684
4.53333 58 0.984694
4.53333 60 0.984705
4.53333 62 0.984715
4.53333 64 0.984725
4.53333 66 0.984734
4.53333 68 0.984743
4.53333 70 0.984751
4.53333 72 0.984759
4.53333 74 0.984766
4.53333 76 0.984772
4.53333 78 0.984778
4.53333 80 0.984783
4.53333 82 0.984787
4.53333 84 0.98479
4.53333 86 0.984792
4.53333 88 0.984793
4.53333 90 0.984794
4.66667 0 0.984426
4.66667 2 0.984426
4.66667 4 0.984426
4.66667 6 0.984427
4.66667 8 0.984427
4.66667 10 0.984427
4.66667 12 0.984427
4.66667 14 0.984428
4.66667 16 0.984428
4.66667 18 0.984428
4.66667 20 0.984428
4.66667 22 0.984428
4.66667 24 0.984429
4.66667 26 0.984429
4.66667 28 0.98443
4.66667 30 0.984431
4.66667 32 0.984433
4.66667 34 0.984436
4.66667 36 0.984439
4.66667 38 0.984443
4.66667 40 0.984448
4.66667 42 0.984453
4.66667 44 0.984459
4.66667 46 0.984466
4.66667 48 0.984474
4.66667 50 0.984482
4.66667 52 0.98449
4.66667 54 0.984498
4.66667 56 0.984507
4.66667 58 0.984515
4.66667 60 0.984524
4.66667 62 0.984532
4.66667 64 0.98454
4.66667 66 0.984547
4.66667 68 0.984555
4.66667 70 0.984561
4.66667 72 0.984567
4.66667 74 0.984573
4.66667 76 0.984578
4.66667 78 0.984582
4.66667 80 0.984586
4.66667 82 0.984589
4.66667 84 0.984592
4.66667 86 0.984593
4.66667 88 0.984594
4.66667 90 0.984595
4.8 0 0.984303
4.8 2 0.984304
4.8 4 0.984304
4.8 6 0.984304
4.8 8 0.984304
4.8 10 0.984304
4.8 12 0.984304
4.8 14 0.984305
4.8 16 0.984305
4.8 18 0.984305
4.8 20 0.984305
4.8 22 0.984305
4.8 24 0.984306
4.8 26 0.984306
4.8 28 0.984307
4.8 30 0.984308
4.8 32 0.98431
4.8 34 0.984312
4.8 36 0.984315
4.8 38 0.984318
4.8 40 0.984322
4.8 42 0.984327
4.8 44 0.984333
4.8 46 0.984338
4.8 48 0.984345
4.8 50 0.984351
4.8 52 0.984358
4.8 54 0.984365
4.8 56 0.984372
4.8 58 0.984379
4.8 60 0.984385
4.8 62 0.984392
4.8 64 0.984398
4.8 66 0.984404
4.8 68 0.98441
4.8 70 0.984415
4.8 72 0.98442
4.8 74 0.984425
4.8 76 0.984428
4.8 78 0.984432
4.8 80 0.984435
4.8 82 0.984437
4.8 84 0.984439
4.8 86 0.984441
4.8 88 0.984441
4.8 90 0.984442
4.93333 0 0.984212
4.93333 2 0.984212
4.93333 4 0.984212
4.93333 6 0.984212
4.93333 8 0.984212
4.93333 10 0.984213
4.93333 12 0.984213
4.93333 14 0.984213
4.93333 16 0.984213
4.93333 18 0.984213
4.93333 20 0.984213
4.93333 22 0.984213
4.93333 24 0.984214
4.93333 26 0.984214
4.93333 28 0.984215
4.93333 30 0.984216
4.93333 32 0.984217
4.93333 34 0.984219
4.93333 36 0.984222
4.93333 38 0.984225
4.93333 40 0.984229
4.93333 42 0.984233
4.93333 44 0.984237
4.93333 46 0.984242
4.93333 48 0.984247
4.93333 50 0.984253
4.93333 52 0.984258
4.93333 54 0.984264
4.93333 56 0.984269
4.93333 58 0.984275
4.93333 60 0.98428
4.93333 62 0.984285
4.93333 64 0.98429
4.93333 66 0.984295
4.93333 68 0.984299
4.93333 70 0.984304
4.93333 72 0.984307
4.93333 74 0.984311
4.93333 76 0.984314
4.93333 78 0.984317
4.93333 80 0.984319
4.93333 82 0.984321
4.93333 84 0.984322
4.93333 86 0.984323
4.93333 88 0.984324
4.93333 90 0.984324
5.06667 0 0.984144
5.06667 2 0.984144
5.06667 4 0.984144
5.06667 6 0.984144
5.06667 8 0.984144
5.06667 10 0.984145
5.06667 12 0.984145
5.06667 14 0.984145
5.06667 16 0.984145
5.06667 18 0.984145
5.06667 20 0.984145
5.06667 22 0.984145
5.06667 24 0.984146
5.06667 26 0.984146
5.06667 28 0.984147
5.06667 30 0.984148
5.06667 32 0.984149
5.06667 34 0.984151
5.06667 36 0.984153
5.06667 38 0.984155
5.06667 40 0.984159
5.06667 42 0.984162
5.06667 44 0.984166
5.06667 46 0.98417
5.06667 48 0.984174
5.06667 50 0.984178
5.06667 52 0.984183
5.06667 54 0.984187
5.06667 56 0.984192
5.06667 58 0.984196
5.06667 60 0.9842
5.06667 62 0.984204
5.06667 64 0.984208
5.06667 66 0.984212
5.06667 68 0.984215
5.06667 70 0.984218
5.06667 72 0.984221
5.06667 74 0.984224
5.06667 76 0.984226
5.06667 78 0.984229
5.06667 80 0.98423
5.06667 82 0.984232
5.06667 84 0.984233
5.06667 86 0.984234
5.06667 88 0.984234
5.06667 90 0.984234
5.2 0 0.984094
5.2 2 0.984094
5.2 4 0.984094
5.2 6 0.984094
5.2 8 0.984094
5.2 10 0.984094
5.2 12 0.984094
5.2 14 0.984095
5.2 16 0.984095
5.2 18 0.984095
5.2 20 0.984095
5.2 22 0.984095
5.2 24 0.984095
5.2 26 0.984095
5.2 28 0.984096
5.2 30 0.984097
5.2 32 0.984098
5.2 34 0.9841
5.2 36 0.984102
5.2 38 0.984104
5.2 40 0.984106
5.2 42 0.984109
5.2 44 0.984112
5.2 46 0.984115
5.2 48 0.984119
5.2 50 0.984122
5.2 52 0.984126
5.2 54 0.984129
5.2 56 0.984133
5.2 58 0.984136
5.2 60 0.98414
5.2 62 0.984143
5.2 64 0.984146
5.2 66 0.984149
5.2 68 0.984151
5.2 70 0.984154
5.2 72 0.984156
5.2 74 0.984158
5.2 76 0.98416
5.2 78 0.984162
5.2 80 0.984163
5.2 82 0.984164
5.2 84 0.984165
5.2 86 0.984166
5.2 88 0.984166
5.2 90 0.984166
5.33333 0 0.984057
5.33333 2 0.984057
5.33333 4 0.984057
5.33333 6 0.984057
5.33333 8 0.984057
5.33333 10 0.984057
5.33333 12 0.984057
5.33333 14 0.984057
5.33333 16 0.984057
5.33333 18 0.984057
5.33333 20 0.984058
5.33333 22 0.984058
5.33333 24 0.984058
5.33333 26 0.984058
5.33333 28 0.984059
5.33333 30 0.98406
5.33333 32 0.984061
5.33333 34 0.984062
5.33333 36 0.984063
5.33333 38 0.984065
5.33333 40 0.984067
5.33333 42 0.98407
5.33333 44 0.984072
5.33333 46 0.984075
5.33333 48 0.984078
5.33333 50 0.98408
5.33333 52 0.984083
5.33333 54 0.984086
5.33333 56 0.984089
5.33333 58 0.984091
5.33333 60 0.984094
5.33333 62 0.984096
5.33333 64 0.984099
5.33333 66 0.984101
5.33333 68 0.984103
5.33333 70 0.984105
5.33333 72 0.984107
5.33333 74 0.984108
5.33333 76 0.98411
5.33333 78 0.984111
5.33333 80 0.984112
5.33333 82 0.984113
5.33333 84 0.984113
5.33333 86 0.984114
5.33333 88 0.984114
5.33333 90 0.984114
5.46667 0 0.98403
5.46667 2 0.98403
5.46667 4 0.98403
5.46667 6 0.98403
5.46667 8 0.98403
5.46667 10 0.98403
5.46667 12 0.98403
5.46667 14 0.98403
5.46667 16 0.98403
5.46667 18 0.98403
5.46667 20 0.98403
5.46667 22 0.98403
5.46667 24 0.984031
5.46667 26 0.984031
5.46667 28 0.984031
5.46667 30 0.984032
5.46667 32 0.984033
5.46667 34 0.984034
5.46667 36 0.984035
5.46667 38 0.984037
5.46667 40 0.984039
5.46667 42 0.984041
5.46667 44 0.984043
5.46667 46 0.984045
5.46667 48 0.984047
5.46667 50 0.984049
5.46667 52 0.984051
5.46667 54 0.984053
5.46667 56 0.984056
5.46667 58 0.984058
5.46667 60 0.98406
5.46667 62 0.984061
5.46667 64 0.984063
5.46667 66 0.984065
5.46667 68 0.984067
5.46667 70 0.984068
5.46667 72 0.984069
5.46667 74 0.98407
5.46667 76 0.984072
5.46667 78 0.984072
5.46667 80 0.984073
5.46667 82 0.984074
5.46667 84 0.984074
5.46667 86 0.984075
5.46667 88 0.984075
5.46667 90 0.984075
5.6 0 0.98401
5.6 2 0.98401
5.6 4 0.98401
5.6 6 0.98401
5.6 8 0.98401
5.6 10 0.98401
5.6 12 0.98401
5.6 14 0.98401
5.6 16 0.98401
5.6 18 0.98401
5.6 20 0.98401
5.6 22 0.98401
5.6 24 0.98401
5.6 26 0.984011
5.6 28 0.984011
5.6 30 0.984012
5.6 32 0.984012
5.6 34 0.984013
5.6 36 0.984015
5.6 38 0.984016
5.6 40 0.984017
5.6 42 0.984019
5.6 44 0.98402
5.6 46 0.984022
5.6 48 0.984024
5.6 50 0.984025
5.6 52 0.984027
5.6 54 0.984029
5.6 56 0.984031
5.6 58 0.984032
5.6 60 0.984034
5.6 62 0.984035
5.6 64 0.984036
5.6 66 0.984038
5.6 68 0.984039
5.6 70 0.98404
5.6 72 0.984041
5.6 74 0.984042
5.6 76 0.984043
5.6 78 0.984043
5.6 80 0.984044
5.6 82 0.984045
5.6 84 0.984045
5.6 86 0.984045
5.6 88 0.984045
5.6 90 0.984045
5.73333 0 0.983995
5.73333 2 0.983995
5.73333 4 0.983995
5.73333 6 0.983995
5.73333 8 0.983995
5.73333 10 0.983995
5.73333 12 0.983995
5.73333 14 0.983995
5.73333 16 0.983995
5.73333 18 0.983995
5.73333 20 0.983995
5.73333 22 0.983996
5.73333 24 0.983996
5.73333 26 0.983996
5.73333 28 0.983996
5.73333 30 0.983997
5.73333 32 0.983997
5.73333 34 0.983998
5.73333 36 0.983999
5.73333 38 0.984
5.73333 40 0.984001
5.73333 42 0.984003
5.73333 44 0.984004
5.73333 46 0.984005
5.73333 48 0.984006
5.73333 50 0.984008
5.73333 52 0.984009
5.73333 54 0.98401
5.73333 56 0.984012
5.73333 58 0.984013
5.73333 60 0.984014
5.73333 62 0.984015
5.73333 64 0.984016
5.73333 66 0.984017
5.73333 68 0.984018
5.73333 70 0.984019
5.73333 72 0.98402
5.73333 74 0.98402
5.73333 76 0.984021
5.73333 78 0.984022
5.73333 80 0.984022
5.73333 82 0.984022
5.73333 84 0.984023
5.73333 86 0.984023
5.73333 88 0.984023
5.73333 90 0.984023
5.86667 0 0.983984
5.86667 2 0.983984
5.86667 4 0.983984
5.86667 6 0.983984
5.86667 8 0.983984
5.86667 10 0.983984
5.86667 12 0.983984
5.86667 14 0.983985
5.86667 16 0.983985
5.86667 18 0.983985
5.86667 20 0.983985
5.86667 22 0.983985
5.86667 24 0.983985
5.86667 26 0.983985
5.86667 28 0.983985
5.86667 30 0.983986
5.86667 32 0.983986
5.86667 34 0.983987
5.86667 36 0.983988
5.86667 38 0.983989
5.86667 40 0.983989
5.86667 42 0.98399
5.86667 44 0.983991
5.86667 46 0.983992
5.86667 48 0.983994
5.86667 50 0.983995
5.86667 52 0.983996
5.86667 54 0.983997
5.86667 56 0.983998
5.86667 58 0.983999
5.86667 60 0.983999
5.86667 62 0.984
5.86667 64 0.984001
5.86667 66 0.984002
5.86667 68 0.984003
5.86667 70 0.984003
5.86667 72 0.984004
5.86667 74 0.984004
5.86667 76 0.984005
5.86667 78 0.984005
5.86667 80 0.984005
5.86667 82 0.984006
5.86667 84 0.984006
5.86667 86 0.984006
5.86667 88 0.984006
5.86667 90 0.984006
6 0 0.983976
6 2 0.983976
6 4 0.983976
6 6 0.983976
6 8 0.983977
6 10 0.983977
6 12 0.983977
6 14 0.983977
6 16 0.983977
6 18 0.983977
6 20 0.983977
6 22 0.983977
6 24 0.983977
6 26 0.983977
6 28 0.983977
6 30 0.983978
6 32 0.983978
6 34 0.983979
6 36 0.983979
6 38 0.98398
6 40 0.983981
6 42 0.983981
6 44 0.983982
6 46 0.983983
6 48 0.983984
6 50 0.983985
6 52 0.983985
6 54 0.983986
6 56 0.983987
6 58 0.983988
6 60 0.983988
6 62 0.983989
6 64 0.98399
6 66 0.98399
6 68 0.983991
6 70 0.983991
6 72 0.983992
6 74 0.983992
6 76 0.983992
6 78 0.983993
6 80 0.983993
6 82 0.983993
6 84 0.983993
6 86 0.983993
6 88 0.983994
6 90 0.983994
6.13333 0 0.983971
6.13333 2 0.983971
6.13333 4 0.983971
6.13333 6 0.983971
6.13333 8 0.983971
6.13333 10 0.983971
6.13333 12 0.983971
6.13333 14 0.983971
6.13333 16 0.983971
6.13333 18 0.983971
6.13333 20 0.983971
6.13333 22 0.983971
6.13333 24 0.983971
6.13333 26 0.983971
6.13333 28 0.983971
6.13333 30 0.983972
6.13333 32 0.983972
6.13333 34 0.983972
6.13333 36 0.983973
6.13333 38 0.983974
6.13333 40 0.983974
6.13333 42 0.983975
6.13333 44 0.983975
6.13333 46 0.983976
6.13333 48 0.983977
6.13333 50 0.983977
6.13333 52 0.983978
6.13333 54 0.983978
6.13333 56 0.983979
6.13333 58 0.98398
6.13333 60 0.98398
6.13333 62 0.983981
6.13333 64 0.983981
6.13333 66 0.983981
6.13333 68 0.983982
6.13333 70 0.983982
6.13333 72 0.983983
6.13333 74 0.983983
6.13333 76 0.983983
6.13333 78 0.983983
6.13333 80 0.983984
6.13333 82 0.983984
6.13333 84 0.983984
6.13333 86 0.983984
6.13333 88 0.983984
6.13333 90 0.983984
6.26667 0 0.983966
6.26667 2 0.983966
6.26667 4 0.983966
6.26667 6 0.983966
6.26667 8 0.983966
6.26667 10 0.983966
6.26667 12 0.983966
6.26667 14 0.983966
6.26667 16 0.983966
6.26667 18 0.983966
6.26667 20 0.983967
6.26667 22 0.983967
6.26667 24 0.983967
6.26667 26 0.983967
6.26667 28 0.983967
6.26667 30 0.983967
6.26667 32 0.983968
6.26667 34 0.983968
6.26667 36 0.983968
6.26667 38 0.983969
6.26667 40 0.983969
6.26667 42 0.98397
6.26667 44 0.98397
6.26667 46 0.983971
6.26667 48 0.983971
6.26667 50 0.983972
6.26667 52 0.983972
6.26667 54 0.983973
6.26667 56 0.983973
6.26667 58 0.983973
6.26667 60 0.983974
6.26667 62 0.983974
6.26667 64 0.983975
6.26667 66 0.983975
6.26667 68 0.983975
6.26667 70 0.983975
6.26667 72 0.983976
6.26667 74 0.983976
6.26667 76 0.983976
6.26667 78 0.983976
6.26667 80 0.983976
6.26667 82 0.983977
6.26667 84 0.983977
6.26667 86 0.983977
6.26667 88 0.983977
6.26667 90 0.983977
6.4 0 0.983963
6.4 2 0.983963
6.4 4 0.983963
6.4 6 0.983963
6.4 8 0.983963
6.4 10 0.983963
6.4 12 0.983963
6.4 14 0.983963
6.4 16 0.983963
6.4 18 0.983963
6.4 20 0.983963
6.4 22 0.983963
6.4 24 0.983963
6.4 26 0.983964
6.4 28 0.983964
6.4 30 0.983964
6.4 32 0.983964
6.4 34 0.983965
6.4 36 0.983965
6.4 38 0.983965
6.4 40 0.983966
6.4 42 0.983966
6.4 44 0.983966
6.4 46 0.983967
6.4 48 0.983967
6.4 50 0.983967
6.4 52 0.983968
6.4 54 0.983968
6.4 56 0.983968
6.4 58 0.983969
6.4 60 0.983969
6.4 62 0.983969
6.4 64 0.98397
6.4 66 0.98397
6.4 68 0.98397
6.4 70 0.98397
6.4 72 0.98397
6.4 74 0.983971
6.4 76 0.983971
6.4 78 0.983971
6.4 80 0.983971
6.4 82 0.983971
6.4 84 0.983971
6.4 86 0.983971
6.4 88 0.983971
6.4 90 0.983971
6.53333 0 0.983961
6.53333 2 0.983961
6.53333 4 0.983961
6.53333 6 0.983961
6.53333 8 0.983961
6.53333 10 0.983961
6.53333 12 0.983961
6.53333 14 0.983961
6.53333 16 0.983961
6.53333 18 0.983961
6.53333 20 0.983961
6.53333 22 0.983961
6.53333 24 0.983961
6.53333 26 0.983961
6.53333 28 0.983961
6.53333 30 0.983962
6.53333 32 0.983962
6.53333 34 0.983962
6.53333 36 0.983962
6.53333 38 0.983963
6.53333 40 0.983963
6.53333 42 0.983963
6.53333 44 0.983963
6.53333 46 0.983964
6.53333 48 0.983964
6.53333 50 0.983964
6.53333 52 0.983965
6.53333 54 0.983965
6.53333 56 0.983965
6.53333 58 0.983965
6.53333 60 0.983965
6.53333 62 0.983966
6.53333 64 0.983966
6.53333 66 0.983966
6.53333 68 0.983966
6.53333 70 0.983966
6.53333 72 0.983967
6.53333 74 0.983967
6.53333 76 0.983967
6.53333 78 0.983967
6.53333 80 0.983967
6.53333 82 0.983967
6.53333 84 0.983967
6.53333 86 0.983967
6.53333 88 0.983967
6.53333 90 0.983967
6.66667 0 0.983959
6.66667 2 0.983959
6.66667 4 0.983959
6.66667 6 0.983959
6.66667 8 0.983959
6.66667 10 0.983959
6.66667 12 0.983959
6.66667 14 0.983959
6.66667 16 0.983959
6.66667 18 0.983959
6.66667 20 0.983959
6.66667 22 0.983959
6.66667 24 0.983959
6.66667 26 0.98396
6.66667 28 0.98396
6.66667 30 0.98396
6.66667 32 0.98396
6.66667 34 0.98396
6.66667 36 0.98396
6.66667 38 0.983961
6.66667 40 0.983961
6.66667 42 0.983961
6.66667 44 0.983961
6.66667 46 0.983961
6.66667 48 0.983962
6.66667 50 0.983962
6.66667 52 0.983962
6.66667 54 0.983962
6.66667 56 0.983962
6.66667 58 0.983963
6.66667 60 0.983963
6.66667 62 0.983963
6.66667 64 0.983963
6.66667 66 0.983963
6.66667 68 0.983963
6.66667 70 0.983964
6.66667 72 0.983964
6.66667 74 0.983964
6.66667 76 0.983964
6.66667 78 0.983964
6.66667 80 0.983964
6.66667 82 0.983964
6.66667 84 0.983964
6.66667 86 0.983964
6.66667 88 0.983964
6.66667 90 0.983964
6.8 0 0.983958
6.8 2 0.983958
6.8 4 0.983958
6.8 6 0.983958
6.8 8 0.983958
6.8 10 0.983958
6.8 12 0.983958
6.8 14 0.983958
6.8 16 0.983958
6.8 18 0.983958
6.8 20 0.983958
6.8 22 0.983958
6.8 24 0.983958
6.8 26 0.983958
6.8 28 0.983958
6.8 30 0.983958
6.8 32 0.983959
6.8 34 0.983959
6.8 36 0.983959
6.8 38 0.983959
6.8 40 0.983959
6.8 42 0.983959
6.8 44 0.98396
6.8 46 0.98396
6.8 48 0.98396
6.8 50 0.98396
6.8 52 0.98396
6.8 54 0.98396
6.8 56 0.983961
6.8 58 0.983961
6.8 60 0.983961
6.8 62 0.983961
6.8 64 0.983961
6.8 66 0.983961
6.8 68 0.983961
6.8 70 0.983961
6.8 72 0.983961
6.8 74 0.983961
6.8 76 0.983962
6.8 78 0.983962
6.8 80 0.983962
6.8 82 0.983962
6.8 84 0.983962
6.8 86 0.983962
6.8 88 0.983962
6.8 90 0.983962
6.93333 0 0.983957
6.93333 2 0.983957
6.93333 4 0.983957
6.93333 6 0.983957
6.93333 8 0.983957
6.93333 10 0.983957
6.93333 12 0.983957
6.93333 14 0.983957
6.93333 16 0.983957
6.93333 18 0.983957
6.93333 20 0.983957
6.93333 22 0.983957
6.93333 24 0.983957
6.93333 26 0.983957
6.93333 28 0.983957
6.93333 30 0.983957
6.93333 32 0.983958
6.93333 34 0.983958
6.93333 36 0.983958
6.93333 38 0.983958
6.93333 40 0.983958
6.93333 42 0.983958
6.93333 44 0.983958
6.93333 46 0.983958
6.93333 48 0.983959
6.93333 50 0.983959
6.93333 52 0.983959
6.93333 54 0.983959
6.93333 56 0.983959
6.93333 58 0.983959
6.93333 60 0.983959
6.93333 62 0.983959
6.93333 64 0.983959
6.93333 66 0.98396
6.93333 68 0.98396
6.93333 70 0.98396
6.93333 72 0.98396
6.93333 74 0.98396
6.93333 76 0.98396
